Customer Data|Rates - Cash|2020|Middle & Back Office|GoldTier|Green|14|2|2|2|FALSE|1
Customer Data|Rates - Cash|2022|Middle & Back Office|CSS|Green|14|2|2|1|FALSE|1
Customer Data|Rates - Cash|2022|Middle & Back Office|GoldTier|Green|14|2|2|2|FALSE|1
Customer Data|Rates - Derivatives|2018|Middle & Back Office|CSS|Green|14|3|2|1|FALSE|1
Customer Data|Rates - Derivatives|2018|Middle & Back Office|GoldTier|Green|14|3|2|2|FALSE|1
Customer Data|Rates - Derivatives|2020|Middle & Back Office|CSS|Green|14|3|2|1|FALSE|1
Customer Data|Rates - Derivatives|2020|Middle & Back Office|GoldTier|Green|14|3|2|2|FALSE|1
Customer Data|Rates - Derivatives|2022|Middle & Back Office|CSS|Green|14|3|2|1|FALSE|1
Customer Data|Rates - Derivatives|2022|Middle & Back Office|GoldTier|Green|14|3|2|2|FALSE|1
Customer Data|Vanilla FX + NDF|2018|Middle & Back Office|CSS|Green|14|0|3|1|FALSE|1
Customer Data|Vanilla FX + NDF|2018|Middle & Back Office|GoldTier|Green|14|0|3|2|FALSE|1
Customer Data|Vanilla FX + NDF|2018|Middle & Back Office|Wall Street System|Green|14|0|3|3|FALSE|1
Customer Data|Vanilla FX + NDF|2020|Middle & Back Office|CSS|Green|14|0|2|1|FALSE|1
Customer Data|Vanilla FX + NDF|2020|Middle & Back Office|GoldTier|Green|14|0|2|2|FALSE|1
Customer Data|Vanilla FX + NDF|2022|Middle & Back Office|CSS|Green|14|0|2|1|FALSE|1
Customer Data|Vanilla FX + NDF|2022|Middle & Back Office|GoldTier|Green|14|0|2|2|FALSE|1
Electronic Channel|Credit - Cash|2018|Electronic Channel|ION Gateways|Green|18|4|1|1|FALSE|1
Electronic Channel|Credit - Cash|2020|Electronic Channel|ION Gateways|Green|18|4|1|1|FALSE|1
Electronic Channel|Credit - Cash|2022|Electronic Channel|ION Gateways|Green|18|4|1|1|FALSE|1
Electronic Channel|Credit - Derivatives|2018|Electronic Channel|ECNs|Green|18|5|1|1|FALSE|1
Electronic Channel|Credit - Derivatives|2020|Electronic Channel|Bloomberg|Green|18|5|2|1|FALSE|1
Electronic Channel|Credit - Derivatives|2020|Electronic Channel|ECNs|Green|18|5|2|2|FALSE|1
Electronic Channel|Credit - Derivatives|2022|Electronic Channel|Bloomberg|Green|18|5|2|1|FALSE|1
Electronic Channel|Credit - Derivatives|2022|Electronic Channel|ECNs|Green|18|5|2|2|FALSE|1
Electronic Channel|FXO|2018|Electronic Channel|Direct API|Green|18|1|2|1|FALSE|1
Electronic Channel|FXO|2018|Electronic Channel|FINIQ|Green|18|1|2|2|FALSE|1
Electronic Channel|FXO|2020|Electronic Channel|Direct API|Green|18|1|2|1|FALSE|1
Electronic Channel|FXO|2020|Electronic Channel|FINIQ|Green|18|1|2|2|FALSE|1
Electronic Channel|FXO|2022|Electronic Channel|Direct API|Green|18|1|2|1|FALSE|1
Electronic Channel|FXO|2022|Electronic Channel|FINIQ|Green|18|1|2|2|FALSE|1
Electronic Channel|Rates - Cash|2018|Electronic Channel|ION Gateways|Green|18|2|1|1|FALSE|1
Electronic Channel|Rates - Cash|2020|Electronic Channel|ION Gateways|Green|18|2|1|1|FALSE|1
Electronic Channel|Rates - Cash|2022|Electronic Channel|ION Gateways|Green|18|2|1|1|FALSE|1
Electronic Channel|Rates - Derivatives|2018|Electronic Channel|ECNs|Green|18|3|1|1|FALSE|1
Electronic Channel|Rates - Derivatives|2020|Electronic Channel|Bloomberg|Green|18|3|2|1|FALSE|1
Electronic Channel|Rates - Derivatives|2020|Electronic Channel|ECNs|Green|18|3|2|2|FALSE|1
Electronic Channel|Rates - Derivatives|2022|Electronic Channel|Bloomberg|Green|18|3|2|1|FALSE|1
Electronic Channel|Rates - Derivatives|2022|Electronic Channel|ECNs|Green|18|3|2|2|FALSE|1
Electronic Channel|Vanilla FX + NDF|2018|Electronic Channel|Corporate Dealers|Green|18|0|6|1|FALSE|1
Electronic Channel|Vanilla FX + NDF|2018|Electronic Channel|Direct API|Green|18|0|6|2|FALSE|1
Electronic Channel|Vanilla FX + NDF|2018|Electronic Channel|FX Easy|Green|18|0|6|3|FALSE|1
Electronic Channel|Vanilla FX + NDF|2018|Electronic Channel|GMP|Green|18|0|6|4|FALSE|1
Electronic Channel|Vanilla FX + NDF|2018|Electronic Channel|Mult-Bank Portals|Green|18|0|6|5|FALSE|1
Electronic Channel|Vanilla FX + NDF|2018|Electronic Channel|Wholesale Dealers|Green|18|0|6|6|FALSE|1
